Date,Time,Open,High,Low,Close,Vol,OI,HA 1,HA 2,State
26.09.1998,00:00,103.13,105.41,102.63,104.25,10247400,0,104.54,103.85,0.00
29.09.1998,00:00,105.31,106.31,104.25,105.44,8847300,0,104.20,105.33,1.00
30.09.1998,00:00,105.38,105.94,103.38,104.94,10618100,0,104.76,104.91,1.00
1.10.1998,00:00,103.50,104.31,101.38,101.75,7908400,0,104.84,102.74,0.00
2.10.1998,00:00,100.03,101.53,98.09,98.81,13335600,0,103.79,99.61,-1.00
3.10.1998,00:00,98.88,100.88,97.22,100.72,14351800,0,101.70,99.43,-1.00
6.10.1998,00:00,99.59,100.00,96.34,98.69,12806500,0,100.56,98.66,-1.00
7.10.1998,00:00,100.75,101.28,97.53,98.59,12621000,0,99.61,99.54,-1.00
8.10.1998,00:00,98.63,100.03,95.75,97.13,14348500,0,99.57,97.89,-1.00
9.10.1998,00:00,94.56,96.75,92.22,96.59,20624992,0,98.73,95.03,-1.00
10.10.1998,00:00,97.00,99.56,95.25,98.53,12708500,0,96.88,97.58,0.00
13.10.1998,00:00,100.63,101.44,99.69,99.97,9508500,0,97.23,100.43,1.00
14.10.1998,00:00,99.56,100.41,98.75,99.63,6256800,0,98.83,99.59,0.00
15.10.1998,00:00,98.94,101.81,98.84,100.56,8176900,0,99.21,100.04,0.00
16.10.1998,00:00,100.13,107.25,99.94,105.97,20540992,0,99.62,103.32,1.00
17.10.1998,00:00,106.13,106.75,105.00,106.00,16573900,0,101.47,105.97,1.00
20.10.1998,00:00,105.69,106.81,105.50,106.38,7915900,0,103.72,106.10,1.00
21.10.1998,00:00,107.56,108.72,106.09,107.00,14611600,0,104.91,107.34,1.00
22.10.1998,00:00,106.88,107.63,105.88,106.63,9178400,0,106.13,106.76,1.00
23.10.1998,00:00,106.78,108.47,106.16,108.22,8277500,0,106.44,107.41,1.00
24.10.1998,00:00,107.97,108.00,106.78,106.84,6237200,0,106.92,107.40,1.00
27.10.1998,00:00,107.72,108.56,106.78,107.63,5838600,0,107.16,107.67,1.00
28.10.1998,00:00,108.44,108.97,106.28,107.00,10089700,0,107.42,107.67,1.00
29.10.1998,00:00,106.56,107.81,106.03,106.81,5650600,0,107.54,106.80,-1.00
30.10.1998,00:00,107.09,109.44,106.63,109.41,9600600,0,107.17,108.14,1.00
31.10.1998,00:00,110.13,110.91,109.50,110.00,9872800,0,107.66,110.14,1.00
3.11.1998,00:00,110.81,111.88,110.19,111.88,6501400,0,108.90,111.19,1.00
4.11.1998,00:00,111.59,111.81,110.75,111.06,6866000,0,110.04,111.30,1.00
5.11.1998,00:00,112.47,113.09,111.09,112.25,8233600,0,110.67,112.22,1.00
6.11.1998,00:00,111.53,113.94,111.13,113.78,6841500,0,111.45,112.60,1.00
7.11.1998,00:00,113.47,114.56,113.31,114.13,5224800,0,112.02,113.87,1.00
10.11.1998,00:00,113.94,114.25,112.50,113.31,6188700,0,112.94,113.50,1.00
11.11.1998,00:00,113.00,113.94,112.25,113.00,14015200,0,113.22,113.05,0.00
12.11.1998,00:00,113.81,114.06,111.88,112.25,10922400,0,113.13,113.00,0.00
13.11.1998,00:00,112.31,113.13,111.69,112.13,5457400,0,113.07,112.32,0.00
14.11.1998,00:00,112.22,113.22,112.13,113.22,5524600,0,112.69,112.70,1.00
17.11.1998,00:00,114.22,114.34,112.88,114.06,6023700,0,112.69,113.88,1.00
18.11.1998,00:00,113.66,115.63,113.00,114.06,9058900,0,113.28,114.09,1.00
19.11.1998,00:00,114.31,115.00,113.50,114.75,4567700,0,113.69,114.39,1.00
20.11.1998,00:00,115.28,115.91,114.63,115.75,5249300,0,114.04,115.39,1.00
21.11.1998,00:00,116.34,116.75,115.84,116.63,5562000,0,114.72,116.39,1.00
24.11.1998,00:00,117.47,119.63,117.16,119.38,7151300,0,115.55,118.41,1.00
25.11.1998,00:00,119.00,119.66,118.44,118.63,5323700,0,116.98,118.93,1.00
26.11.1998,00:00,118.94,119.19,118.22,118.63,4393500,0,117.96,118.75,1.00
28.11.1998,00:00,119.47,119.72,119.03,119.50,4557900,0,118.35,119.43,1.00
1.12.1998,00:00,119.03,119.38,116.13,116.13,8705400,0,118.89,117.67,0.00
2.12.1998,00:00,116.13,118.03,115.22,117.63,8950600,0,118.28,116.75,0.00
3.12.1998,00:00,117.22,117.91,116.00,117.28,7495500,0,117.52,117.10,0.00
4.12.1998,00:00,117.25,118.31,115.09,115.34,12145300,0,117.31,116.50,0.00
5.12.1998,00:00,116.63,118.88,116.25,118.38,10339500,0,116.90,117.54,1.00
8.12.1998,00:00,118.06,119.53,118.00,118.94,4290000,0,117.22,118.63,1.00
9.12.1998,00:00,118.53,119.75,117.50,118.41,10102600,0,117.93,118.55,1.00
10.12.1998,00:00,118.69,118.97,117.88,118.63,5327900,0,118.24,118.54,1.00
11.12.1998,00:00,118.84,118.84,116.72,116.88,5966600,0,118.39,117.82,0.00
12.12.1998,00:00,116.44,117.34,115.56,117.13,8150300,0,118.10,116.62,-1.00
15.12.1998,00:00,116.16,116.41,113.75,113.75,9521400,0,117.36,115.02,-1.00
16.12.1998,00:00,114.69,116.75,114.53,116.69,9631500,0,116.19,115.67,-1.00
17.12.1998,00:00,117.13,117.13,115.75,116.53,7260000,0,115.93,116.64,0.00
18.12.1998,00:00,117.22,118.59,117.03,118.38,6914700,0,116.28,117.81,1.00
19.12.1998,00:00,118.31,119.13,117.88,118.50,4802400,0,117.04,118.46,1.00
22.12.1998,00:00,119.25,121.34,119.00,120.16,8580700,0,117.75,119.94,1.00
23.12.1998,00:00,120.41,121.22,119.19,120.69,5461100,0,118.84,120.38,1.00
24.12.1998,00:00,121.19,123.22,120.81,123.22,7791000,0,119.61,122.11,1.00
25.12.1998,00:00,123.16,123.88,122.50,122.69,1507100,0,120.86,123.06,1.00
29.12.1998,00:00,123.25,123.31,122.00,122.38,4203600,0,121.96,122.74,1.00
30.12.1998,00:00,122.72,124.47,122.13,124.31,3935800,0,122.35,123.41,1.00
31.12.1998,00:00,123.94,124.75,123.03,123.31,6810700,0,122.88,123.76,1.00
1.01.1999,00:00,123.31,123.94,122.47,123.31,6790500,0,123.32,123.26,0.00
5.01.1999,00:00,123.38,125.22,121.72,123.03,9450400,0,123.29,123.34,1.00
6.01.1999,00:00,122.94,124.88,122.94,124.44,8031000,0,123.31,123.80,1.00
7.01.1999,00:00,125.81,127.75,125.75,127.44,7737700,0,123.56,126.69,1.00
8.01.1999,00:00,126.38,127.22,125.78,126.81,5504900,0,125.12,126.55,1.00
9.01.1999,00:00,128.19,128.50,126.19,127.75,6224400,0,125.83,127.66,1.00
12.01.1999,00:00,127.69,127.69,125.22,126.53,7578300,0,126.75,126.78,1.00
13.01.1999,00:00,126.22,126.22,123.75,124.25,7768800,0,126.76,125.11,-1.00
14.01.1999,00:00,120.41,125.13,120.38,123.38,10810600,0,125.94,122.32,-1.00
15.01.1999,00:00,123.63,123.91,120.91,121.22,11400600,0,124.13,122.42,-1.00
16.01.1999,00:00,122.38,124.78,122.06,124.38,7817700,0,123.27,123.40,0.00
20.01.1999,00:00,125.25,127.47,123.50,125.19,6535100,0,123.34,125.35,0.00
21.01.1999,00:00,126.09,127.94,125.03,126.19,6534400,0,124.34,126.31,1.00
22.01.1999,00:00,125.56,125.84,122.59,122.84,6937500,0,125.33,124.21,-1.00
23.01.1999,00:00,122.13,123.84,121.78,122.56,7522300,0,124.77,122.58,-1.00
26.01.1999,00:00,123.28,124.00,121.91,123.81,5700300,0,123.67,123.25,-1.00
27.01.1999,00:00,124.13,126.06,123.63,126.06,6047000,0,123.46,124.97,0.00
28.01.1999,00:00,126.38,126.63,124.16,124.59,7399400,0,124.22,125.44,0.00
29.01.1999,00:00,125.25,126.97,125.19,126.69,5961700,0,124.83,126.03,1.00
30.01.1999,00:00,127.34,128.28,125.41,127.66,6456800,0,125.43,127.17,1.00
2.02.1999,00:00,128.69,128.69,126.91,126.91,9426800,0,126.30,127.80,1.00
3.02.1999,00:00,127.06,127.22,124.75,126.13,9194500,0,127.05,126.29,0.00
4.02.1999,00:00,125.69,127.94,125.66,127.41,10290700,0,126.67,126.67,1.00
5.02.1999,00:00,127.38,127.50,124.78,125.50,7761100,0,126.67,126.29,0.00
6.02.1999,00:00,125.66,125.66,123.22,124.06,7516100,0,126.48,124.65,-1.00
9.02.1999,00:00,125.09,125.09,123.34,124.31,8528400,0,125.57,124.46,-1.00
10.02.1999,00:00,124.38,124.50,121.52,121.53,8985700,0,125.01,122.98,-1.00
11.02.1999,00:00,122.13,123.00,121.33,122.31,6936700,0,124.00,122.19,-1.00
12.02.1999,00:00,123.06,126.09,122.50,125.13,9181800,0,123.09,124.19,0.00
13.02.1999,00:00,124.81,125.50,122.63,123.63,10676000,0,123.64,124.14,0.00
17.02.1999,00:00,124.75,125.63,122.88,122.88,6915500,0,123.89,124.04,0.00
18.02.1999,00:00,123.19,125.36,122.25,122.75,7858100,0,123.96,123.39,-1.00
19.02.1999,00:00,123.19,124.38,122.22,123.72,9048900,0,123.68,123.38,-1.00
20.02.1999,00:00,124.00,125.75,123.38,124.25,5312200,0,123.53,124.35,0.00
23.02.1999,00:00,124.44,127.72,124.28,127.56,10695000,0,123.94,126.00,1.00
24.02.1999,00:00,127.59,128.50,126.59,127.50,7770700,0,124.97,127.55,1.00
25.02.1999,00:00,127.84,128.84,125.00,125.25,7271000,0,126.26,126.73,1.00
26.02.1999,00:00,124.53,125.28,122.69,124.06,11633000,0,126.49,124.14,-1.00
27.02.1999,00:00,124.75,124.84,122.81,123.56,9621300,0,125.32,123.99,0.00
2.03.1999,00:00,123.66,124.31,122.38,123.91,7607200,0,124.65,123.57,-1.00
3.03.1999,00:00,124.50,125.31,122.31,122.81,9651500,0,124.11,123.73,-1.00
4.03.1999,00:00,123.09,123.56,121.78,123.47,7881400,0,123.92,122.97,-1.00
5.03.1999,00:00,124.06,125.48,123.27,125.03,8256400,0,123.45,124.46,1.00
6.03.1999,00:00,127.50,128.13,126.56,127.55,10703000,0,123.95,127.44,1.00
9.03.1999,00:00,128.28,128.80,127.25,128.38,4802200,0,125.69,128.18,1.00
10.03.1999,00:00,128.13,129.94,127.75,128.06,7893400,0,126.94,128.47,1.00
11.03.1999,00:00,128.47,129.25,127.78,129.19,3960100,0,127.70,128.67,1.00
12.03.1999,00:00,129.69,131.19,128.88,130.63,6583700,0,128.19,130.10,1.00
13.03.1999,00:00,131.00,131.03,129.22,129.38,5286500,0,129.14,130.16,1.00
16.03.1999,00:00,129.94,131.25,129.50,131.22,5394400,0,129.65,130.48,1.00
17.03.1999,00:00,131.13,131.66,130.47,130.72,4547500,0,130.06,131.00,1.00
18.03.1999,00:00,130.69,130.94,129.63,130.16,4524100,0,130.53,130.35,0.00
19.03.1999,00:00,129.78,132.38,129.75,132.25,3506300,0,130.44,131.04,1.00
20.03.1999,00:00,132.31,132.63,129.69,129.69,5526700,0,130.74,131.08,1.00
23.03.1999,00:00,130.06,130.59,129.42,129.94,4603800,0,130.91,130.00,-1.00
24.03.1999,00:00,129.31,129.53,125.70,126.19,9713800,0,130.46,127.68,-1.00
25.03.1999,00:00,126.84,127.17,125.63,126.91,6280900,0,129.07,126.64,-1.00
26.03.1999,00:00,128.06,129.50,127.75,129.50,6639600,0,127.85,128.70,0.00
27.03.1999,00:00,128.63,129.13,127.72,128.56,6159700,0,128.28,128.51,0.00
30.03.1999,00:00,129.16,131.44,129.16,131.16,5863900,0,128.39,130.23,0.00
31.03.1999,00:00,129.94,131.22,129.56,130.47,5401400,0,129.31,130.30,0.00
1.04.1999,00:00,131.16,131.61,128.31,128.38,7413600,0,129.80,129.87,0.00
2.04.1999,00:00,129.69,129.69,128.13,129.34,7683600,0,129.83,129.21,-1.00
6.04.1999,00:00,130.94,132.59,130.25,132.41,5791100,0,129.52,131.55,1.00
7.04.1999,00:00,132.19,132.98,131.16,132.09,5381300,0,130.54,132.10,1.00
8.04.1999,00:00,132.69,133.38,131.38,133.16,6248600,0,131.32,132.65,1.00
9.04.1999,00:00,133.19,134.94,132.28,134.84,5909100,0,131.99,133.81,1.00
10.04.1999,00:00,134.44,135.50,133.59,134.88,4365800,0,132.90,134.60,1.00
13.04.1999,00:00,133.47,136.41,133.22,136.31,8213200,0,133.75,134.85,1.00
14.04.1999,00:00,136.25,136.47,134.50,135.44,10071000,0,134.30,135.67,1.00
15.04.1999,00:00,136.06,136.06,132.69,133.16,11551000,0,134.98,134.49,0.00
16.04.1999,00:00,133.44,133.56,131.00,132.66,11150000,0,134.74,132.66,-1.00
17.04.1999,00:00,132.91,132.91,131.19,131.53,6476200,0,133.70,132.13,0.00
20.04.1999,00:00,132.69,134.53,128.38,129.50,12487000,0,132.92,131.28,-1.00
21.04.1999,00:00,129.81,131.19,129.00,131.13,9049600,0,132.10,130.28,-1.00
22.04.1999,00:00,131.06,135.63,130.41,134.88,5772200,0,131.19,133.00,1.00
23.04.1999,00:00,135.13,136.38,134.39,136.16,6897400,0,132.09,135.51,1.00
24.04.1999,00:00,135.88,136.75,135.00,135.81,4593100,0,133.80,135.86,1.00
27.04.1999,00:00,136.50,136.81,135.47,136.59,3606500,0,134.83,136.34,1.00
28.04.1999,00:00,137.13,137.50,135.84,137.25,5147200,0,135.59,136.93,1.00
29.04.1999,00:00,136.44,137.25,135.00,135.38,5544300,0,136.26,136.02,0.00
30.04.1999,00:00,135.56,136.06,133.81,134.34,9824300,0,136.14,134.94,0.00
1.05.1999,00:00,135.09,135.63,131.63,133.30,5441700,0,135.54,133.91,0.00
4.05.1999,00:00,133.44,135.72,133.09,135.69,10709700,0,134.73,134.49,0.00
5.05.1999,00:00,135.13,135.81,133.13,133.38,9212000,0,134.61,134.36,0.00
6.05.1999,00:00,133.94,135.00,131.84,134.88,8284500,0,134.48,133.91,0.00
7.05.1999,00:00,134.44,135.13,132.38,133.98,13507200,0,134.20,133.98,0.00
8.05.1999,00:00,134.50,134.98,133.44,134.78,8045600,0,134.09,134.43,1.00
11.05.1999,00:00,134.84,135.72,133.53,134.22,4764600,0,134.26,134.58,1.00
12.05.1999,00:00,135.31,136.88,134.72,135.69,7000600,0,134.42,135.65,1.00
13.05.1999,00:00,135.75,137.22,131.50,136.75,13865800,0,135.03,135.31,1.00
14.05.1999,00:00,137.25,138.00,136.81,137.34,4485700,0,135.17,137.35,1.00
15.05.1999,00:00,134.56,136.25,133.31,133.78,8370100,0,136.26,134.47,-1.00
18.05.1999,00:00,133.63,134.48,132.38,134.19,6268100,0,135.37,133.67,-1.00
19.05.1999,00:00,134.53,134.98,132.63,133.94,8218600,0,134.52,134.02,-1.00
20.05.1999,00:00,134.47,134.97,133.25,134.91,5052400,0,134.27,134.40,1.00
21.05.1999,00:00,135.13,135.59,134.25,134.25,3966700,0,134.33,134.81,0.00
22.05.1999,00:00,134.13,134.69,132.59,133.34,6414600,0,134.57,133.69,-1.00
25.05.1999,00:00,133.84,133.84,130.56,131.09,7667100,0,134.13,132.33,-1.00
26.05.1999,00:00,131.38,132.34,128.69,129.00,15406400,0,133.23,130.35,-1.00
27.05.1999,00:00,129.31,131.00,128.09,130.81,11934900,0,131.79,129.80,-1.00
28.05.1999,00:00,129.84,130.28,128.00,128.56,14515400,0,130.80,129.17,-1.00
29.05.1999,00:00,129.00,130.75,128.59,130.20,8748000,0,129.98,129.63,-1.00
2.06.1999,00:00,130.13,130.16,128.38,129.75,6705300,0,129.81,129.60,-1.00
3.06.1999,00:00,129.75,130.19,128.02,129.88,6981900,0,129.71,129.46,-1.00
4.06.1999,00:00,130.69,130.91,129.78,130.59,6076600,0,129.58,130.49,0.00
5.06.1999,00:00,131.47,133.19,130.94,131.94,9222900,0,130.04,131.88,1.00
8.06.1999,00:00,133.44,134.19,132.91,133.56,5299100,0,130.96,133.52,1.00
9.06.1999,00:00,133.38,133.80,131.59,132.25,4895700,0,132.24,132.76,0.00
10.06.1999,00:00,132.41,133.09,131.81,132.13,7409700,0,132.50,132.36,0.00
11.06.1999,00:00,131.44,131.50,129.59,130.91,6370100,0,132.43,130.86,-1.00
12.06.1999,00:00,131.22,132.22,129.09,129.81,12325600,0,131.64,130.58,0.00
15.06.1999,00:00,130.69,130.75,129.55,129.72,6487100,0,131.11,130.18,0.00
16.06.1999,00:00,130.47,131.66,130.08,130.81,5700900,0,130.65,130.76,1.00
17.06.1999,00:00,132.38,133.88,132.38,133.48,6994900,0,130.70,133.03,1.00
18.06.1999,00:00,132.88,135.56,132.63,134.56,8162800,0,131.87,133.91,1.00
19.06.1999,00:00,134.06,134.69,133.38,134.31,2875100,0,132.89,134.11,1.00
22.06.1999,00:00,134.47,135.00,133.66,134.63,4646400,0,133.50,134.44,1.00
23.06.1999,00:00,134.00,135.19,133.34,133.69,5862400,0,133.97,134.06,1.00
24.06.1999,00:00,133.00,133.63,132.13,133.38,9347700,0,134.01,133.04,0.00
25.06.1999,00:00,132.88,133.81,130.66,132.03,9176900,0,133.52,132.35,0.00
26.06.1999,00:00,132.59,133.02,131.25,131.70,4087000,0,132.93,132.14,0.00
29.06.1999,00:00,132.69,133.63,132.47,133.31,5027300,0,132.54,133.02,1.00
30.06.1999,00:00,133.00,135.13,132.78,134.56,6956200,0,132.78,133.87,1.00
1.07.1999,00:00,134.63,137.25,133.84,137.00,16856100,0,133.32,135.68,1.00
2.07.1999,00:00,137.00,138.50,136.06,138.03,9939500,0,134.50,137.40,1.00
3.07.1999,00:00,138.13,139.30,137.91,139.19,3460100,0,135.95,138.63,1.00
7.07.1999,00:00,139.25,140.75,138.59,138.63,10767300,0,137.29,139.31,1.00
8.07.1999,00:00,139.06,139.72,138.52,139.56,3230700,0,138.30,139.21,1.00
9.07.1999,00:00,139.06,140.63,138.75,139.67,7101500,0,138.76,139.53,1.00
10.07.1999,00:00,140.00,140.47,139.38,140.22,2737200,0,139.14,140.02,1.00
13.07.1999,00:00,140.94,140.94,139.50,139.88,4436300,0,139.58,140.32,1.00
14.07.1999,00:00,139.38,139.88,138.66,139.38,6477600,0,139.95,139.32,0.00
15.07.1999,00:00,140.00,140.22,138.75,140.16,4382500,0,139.64,139.78,1.00
16.07.1999,00:00,140.78,141.38,140.31,141.05,3348600,0,139.71,140.88,1.00
17.07.1999,00:00,141.25,142.16,140.75,141.81,2281500,0,140.29,141.49,1.00
20.07.1999,00:00,142.19,142.19,140.56,140.88,4287000,0,140.89,141.45,1.00
21.07.1999,00:00,140.13,140.41,137.53,137.80,6715100,0,141.17,138.97,-1.00
22.07.1999,00:00,138.09,138.91,137.00,137.83,4793700,0,140.07,137.96,-1.00
23.07.1999,00:00,137.44,138.00,135.47,136.02,7804100,0,139.01,136.73,-1.00
24.07.1999,00:00,136.66,137.00,135.13,135.75,4603000,0,137.87,136.13,-1.00
27.07.1999,00:00,134.88,136.13,134.63,134.75,4333400,0,137.00,135.10,-1.00
28.07.1999,00:00,136.00,137.20,135.38,135.88,5908500,0,136.05,136.12,0.00
29.07.1999,00:00,136.25,137.31,135.59,136.31,3955500,0,136.08,136.37,0.00
30.07.1999,00:00,134.94,135.25,133.31,134.41,7760600,0,136.22,134.48,-1.00
31.07.1999,00:00,134.81,135.34,132.75,132.75,5994300,0,135.35,133.91,-1.00
3.08.1999,00:00,132.75,134.75,132.50,133.06,6065500,0,134.63,133.26,-1.00
4.08.1999,00:00,133.72,133.84,131.38,132.44,5445400,0,133.95,132.85,-1.00
5.08.1999,00:00,132.72,133.88,130.44,130.63,6497900,0,133.40,131.92,-1.00
6.08.1999,00:00,130.88,131.81,128.84,131.81,10322000,0,132.66,130.83,-1.00
7.08.1999,00:00,131.22,132.00,129.50,130.38,7537700,0,131.75,130.78,-1.00
10.08.1999,00:00,130.59,131.80,129.75,130.09,5565900,0,131.26,130.56,-1.00
11.08.1999,00:00,129.88,130.16,127.00,128.66,9793300,0,130.91,128.92,-1.00
12.08.1999,00:00,129.69,130.53,128.63,130.22,8003400,0,129.92,129.77,-1.00
13.08.1999,00:00,130.69,131.81,130.02,130.14,7036800,0,129.84,130.66,0.00
14.08.1999,00:00,131.63,133.25,131.13,133.16,5857700,0,130.25,132.29,1.00
17.08.1999,00:00,133.13,133.97,132.25,133.75,3927000,0,131.27,133.28,1.00
18.08.1999,00:00,134.44,134.75,133.13,134.63,4808000,0,132.27,134.24,1.00
19.08.1999,00:00,134.20,134.38,133.41,133.66,4355500,0,133.26,133.91,1.00
20.08.1999,00:00,132.38,133.23,131.69,132.56,6448100,0,133.58,132.47,0.00
21.08.1999,00:00,133.06,133.91,132.69,133.91,3663700,0,133.02,133.39,1.00
24.08.1999,00:00,134.81,136.47,134.66,136.47,5637800,0,133.21,135.60,1.00
25.08.1999,00:00,136.06,137.97,135.38,136.97,9279500,0,134.41,136.60,1.00
26.08.1999,00:00,137.19,138.78,136.16,138.38,6005300,0,135.50,137.63,1.00
27.08.1999,00:00,138.28,138.42,136.50,136.72,4322300,0,136.56,137.48,1.00
28.08.1999,00:00,136.88,137.06,135.06,135.06,6247400,0,137.02,136.01,0.00
31.08.1999,00:00,135.34,135.50,132.39,132.56,4652000,0,136.52,133.95,-1.00
1.09.1999,00:00,132.94,133.75,130.75,132.06,11453700,0,135.23,132.38,-1.00
2.09.1999,00:00,132.94,133.69,132.31,133.69,6863900,0,133.80,133.16,-1.00
3.09.1999,00:00,132.13,132.67,130.66,132.25,8915500,0,133.48,131.93,-1.00
4.09.1999,00:00,134.88,136.28,134.69,135.97,9160800,0,132.70,135.45,1.00
8.09.1999,00:00,136.06,136.63,134.28,135.47,4560800,0,134.08,135.61,0.00
9.09.1999,00:00,134.84,136.06,133.50,134.81,6159600,0,134.84,134.80,-1.00
10.09.1999,00:00,134.75,135.25,133.69,134.75,6177800,0,134.82,134.61,-1.00
11.09.1999,00:00,136.25,136.36,134.94,135.88,2934500,0,134.72,135.86,0.00
14.09.1999,00:00,135.13,135.47,134.50,134.95,2320500,0,135.29,135.01,-1.00
15.09.1999,00:00,134.06,134.56,133.38,134.06,3739000,0,135.15,134.01,-1.00
16.09.1999,00:00,135.44,135.44,131.94,131.94,6984500,0,134.58,133.69,0.00
17.09.1999,00:00,132.50,132.81,130.31,132.45,15377600,0,134.14,132.02,-1.00
18.09.1999,00:00,132.63,133.94,132.16,133.75,8542300,0,133.08,133.12,1.00
21.09.1999,00:00,133.94,134.00,133.09,133.56,2803900,0,133.10,133.65,0.00
22.09.1999,00:00,132.25,132.47,130.16,130.75,9335200,0,133.37,131.41,-1.00
23.09.1999,00:00,131.25,131.84,129.75,130.61,13009100,0,132.39,130.86,-1.00
24.09.1999,00:00,131.81,134.25,127.00,127.88,12204200,0,131.63,130.24,-1.00
25.09.1999,00:00,127.75,128.38,126.31,127.75,13792900,0,130.93,127.55,-1.00
28.09.1999,00:00,128.75,129.75,128.28,128.59,6970300,0,129.24,128.84,-1.00
29.09.1999,00:00,127.94,128.81,125.56,128.34,11063400,0,129.04,127.66,-1.00
30.09.1999,00:00,128.44,129.13,126.80,126.81,7580300,0,128.35,127.80,-1.00
1.10.1999,00:00,127.44,129.44,126.97,128.75,7498900,0,128.07,128.15,0.00
2.10.1999,00:00,127.94,128.56,126.63,128.47,11127100,0,128.11,127.90,-1.00
5.10.1999,00:00,129.19,130.75,128.75,130.75,6341600,0,128.01,129.86,0.00
6.10.1999,00:00,130.72,131.88,128.69,130.63,11976000,0,128.93,130.48,0.00
7.10.1999,00:00,130.75,132.81,130.69,132.63,10308200,0,129.71,131.72,1.00
8.10.1999,00:00,132.86,133.00,131.50,131.88,6535600,0,130.71,132.31,1.00
9.10.1999,00:00,131.75,133.88,131.23,133.88,9674300,0,131.51,132.69,1.00
12.10.1999,00:00,133.59,134.13,133.31,133.66,4282000,0,132.10,133.67,1.00
13.10.1999,00:00,133.13,133.31,131.19,131.59,8686100,0,132.89,132.31,0.00
14.10.1999,00:00,130.69,131.31,128.19,128.19,10469300,0,132.60,129.60,-1.00
15.10.1999,00:00,128.48,129.19,126.75,128.16,10564800,0,131.10,128.14,-1.00
16.10.1999,00:00,126.00,126.75,124.50,124.88,14238700,0,129.62,125.53,-1.00
19.10.1999,00:00,124.94,125.94,123.44,125.78,9758800,0,127.58,125.03,-1.00
20.10.1999,00:00,127.19,128.25,125.94,126.69,14370100,0,126.30,127.02,0.00
21.10.1999,00:00,127.75,129.25,127.13,129.22,8447400,0,126.66,128.34,0.00
22.10.1999,00:00,127.22,129.00,126.63,129.00,9105400,0,127.50,127.96,0.00
23.10.1999,00:00,129.75,131.22,129.56,130.09,8309600,0,127.73,130.16,1.00
26.10.1999,00:00,129.31,130.47,128.75,129.44,8114300,0,128.94,129.49,0.00
27.10.1999,00:00,130.19,130.69,127.81,127.81,6256300,0,129.22,129.13,-1.00
28.10.1999,00:00,128.38,130.31,128.25,130.13,5433300,0,129.17,129.27,0.00
29.10.1999,00:00,132.44,134.86,132.19,134.56,10509700,0,129.22,133.51,1.00
30.10.1999,00:00,135.84,137.69,135.72,137.00,10988600,0,131.37,136.56,1.00
2.11.1999,00:00,136.50,137.00,135.56,135.56,4004500,0,133.96,136.16,1.00
3.11.1999,00:00,135.97,137.25,134.59,134.59,6517300,0,135.06,135.60,1.00
4.11.1999,00:00,136.00,136.38,135.13,135.50,7222300,0,135.33,135.75,1.00
5.11.1999,00:00,136.75,137.36,135.77,136.53,7907500,0,135.54,136.60,1.00
6.11.1999,00:00,138.63,139.11,136.78,137.88,7431500,0,136.07,138.10,1.00
9.11.1999,00:00,137.00,138.38,136.75,138.00,4649200,0,137.09,137.53,1.00
10.11.1999,00:00,138.50,138.69,136.28,136.70,4533700,0,137.31,137.54,1.00
11.11.1999,00:00,136.25,138.39,136.08,137.72,6405600,0,137.43,137.11,0.00
12.11.1999,00:00,138.19,138.50,136.31,138.50,4716800,0,137.27,137.88,1.00
13.11.1999,00:00,139.25,139.98,137.13,139.75,11802900,0,137.57,139.03,1.00
16.11.1999,00:00,139.84,140.25,139.41,140.08,2187500,0,138.30,139.90,1.00
17.11.1999,00:00,140.56,143.00,140.09,141.44,7554800,0,139.10,141.27,1.00
18.11.1999,00:00,142.25,142.94,141.31,141.63,9459000,0,140.18,142.03,1.00
19.11.1999,00:00,142.44,143.00,141.63,142.63,4491000,0,141.11,142.43,1.00
20.11.1999,00:00,142.41,142.97,142.00,142.50,4832100,0,141.77,142.47,1.00
23.11.1999,00:00,142.44,143.00,141.50,142.47,4205400,0,142.12,142.35,1.00
24.11.1999,00:00,142.84,142.84,140.06,141.22,5918000,0,142.24,141.74,0.00
25.11.1999,00:00,140.75,142.44,140.00,141.97,4459700,0,141.99,141.29,0.00
27.11.1999,00:00,142.47,142.88,141.25,141.44,1693900,0,141.64,142.01,1.00
30.11.1999,00:00,140.88,141.92,140.44,140.94,7351100,0,141.82,141.04,0.00
1.12.1999,00:00,140.75,142.31,139.00,139.28,7682000,0,141.43,140.34,0.00
2.12.1999,00:00,139.31,140.50,139.00,140.41,6980200,0,140.88,139.81,-1.00
3.12.1999,00:00,140.63,141.38,140.38,141.25,6698300,0,140.34,140.91,1.00
4.12.1999,00:00,143.03,145.34,143.03,143.84,10045400,0,140.63,143.81,1.00
7.12.1999,00:00,143.53,143.72,142.25,142.78,3138900,0,142.22,143.07,1.00
8.12.1999,00:00,143.28,143.31,141.38,141.63,10714200,0,142.64,142.40,0.00
9.12.1999,00:00,141.34,142.06,140.50,140.72,4627400,0,142.52,141.16,0.00
10.12.1999,00:00,141.81,142.22,139.38,141.41,6473300,0,141.84,141.20,0.00
11.12.1999,00:00,142.28,142.81,140.88,141.88,5127300,0,141.52,141.96,1.00
14.12.1999,00:00,141.44,142.72,141.28,142.13,4210800,0,141.74,141.89,1.00
